date,ticket type,ticket class,sales
2014-03-07,one-way,business,65
2014-03-08,one-way,business,71
2014-03-09,one-way,business,86
2014-03-10,one-way,business,52
2014-03-11,one-way,business,65
2014-03-12,one-way,business,58
2014-03-13,one-way,business,80
2014-03-14,one-way,business,71
2014-03-15,one-way,business,84
2014-03-16,one-way,business,74
2014-03-17,one-way,business,44
2014-03-18,one-way,business,62
2014-03-19,one-way,business,57
2014-03-20,one-way,business,66
2014-03-21,one-way,business,73
2014-03-22,one-way,business,77
2014-03-23,one-way,business,67
2014-03-24,one-way,business,56
2014-03-25,one-way,business,64
2014-03-26,one-way,business,62
2014-03-27,one-way,business,54
2014-03-28,one-way,business,63
2014-03-29,one-way,business,63
2014-03-30,one-way,business,78
2014-03-31,one-way,business,54
2014-04-01,one-way,business,79
2014-04-02,one-way,business,69
2014-04-03,one-way,business,85
2014-04-04,one-way,business,69
2014-04-05,one-way,business,76
2014-04-06,one-way,business,98
2014-04-07,one-way,business,54
2014-04-08,one-way,business,72
2014-04-09,one-way,business,56
2014-04-10,one-way,business,65
2014-04-11,one-way,business,83
2014-04-12,one-way,business,95
2014-04-13,one-way,business,106
2014-04-14,one-way,business,56
2014-04-15,one-way,business,76
2014-04-16,one-way,business,61
2014-04-17,one-way,business,68
2014-04-18,one-way,business,85
2014-04-19,one-way,business,99
2014-04-20,one-way,business,96
2014-04-21,one-way,business,55
2014-04-22,one-way,business,70
2014-04-23,one-way,business,77
2014-04-24,one-way,business,87
2014-04-25,one-way,business,81
2014-04-26,one-way,business,93
2014-04-27,one-way,business,89
2014-04-28,one-way,business,61
2014-04-29,one-way,business,77
2014-04-30,one-way,business,62
2014-05-01,one-way,business,90
2014-05-02,one-way,business,71
2014-05-03,one-way,business,96
2014-05-04,one-way,business,101
2014-05-05,one-way,business,59
2014-05-06,one-way,business,82
2014-05-07,one-way,business,67
2014-05-08,one-way,business,88
2014-05-09,one-way,business,83
2014-05-10,one-way,business,89
2014-05-11,one-way,business,89
2014-05-12,one-way,business,65
2014-05-13,one-way,business,69
2014-05-14,one-way,business,55
2014-05-15,one-way,business,75
2014-05-16,one-way,business,73
2014-05-17,one-way,business,95
2014-05-18,one-way,business,98
2014-05-19,one-way,business,80
2014-05-20,one-way,business,80
2014-05-21,one-way,business,79
2014-05-22,one-way,business,75
2014-05-23,one-way,business,98
2014-05-24,one-way,business,108
2014-05-25,one-way,business,93
2014-05-26,one-way,business,62
2014-05-27,one-way,business,77
2014-05-28,one-way,business,100
2014-05-29,one-way,business,79
2014-05-30,one-way,business,95
2014-05-31,one-way,business,87
2014-06-01,one-way,business,110
2014-06-02,one-way,business,62
2014-06-03,one-way,business,60
2014-06-04,one-way,business,68
2014-06-05,one-way,business,93
2014-06-06,one-way,business,100
2014-06-07,one-way,business,90
2014-06-08,one-way,business,101
2014-06-09,one-way,business,69
2014-06-10,one-way,business,71
2014-06-11,one-way,business,94
2014-06-12,one-way,business,96
2014-06-13,one-way,business,94
2014-06-14,one-way,business,98
2014-06-15,one-way,business,103
2014-06-16,one-way,business,67
2014-06-17,one-way,business,65
2014-06-18,one-way,business,78
2014-06-19,one-way,business,84
2014-06-20,one-way,business,91
2014-06-21,one-way,business,119
2014-06-22,one-way,business,101
2014-06-23,one-way,business,48
2014-06-24,one-way,business,83
2014-06-25,one-way,business,80
2014-06-26,one-way,business,77
2014-06-27,one-way,business,91
2014-06-28,one-way,business,111
2014-06-29,one-way,business,96
2014-06-30,one-way,business,63
2014-07-01,one-way,business,87
2014-07-02,one-way,business,94
2014-07-03,one-way,business,97
2014-07-04,one-way,business,92
2014-07-05,one-way,business,104
2014-07-06,one-way,business,120
2014-07-07,one-way,business,56
2014-07-08,one-way,business,63
2014-07-09,one-way,business,93
2014-07-10,one-way,business,79
2014-07-11,one-way,business,78
2014-07-12,one-way,business,88
2014-07-13,one-way,business,104
2014-07-14,one-way,business,70
2014-07-15,one-way,business,89
2014-07-16,one-way,business,73
2014-07-17,one-way,business,105
2014-07-18,one-way,business,126
2014-07-19,one-way,business,88
2014-07-20,one-way,business,109
2014-07-21,one-way,business,71
2014-07-22,one-way,business,81
2014-07-23,one-way,business,69
2014-07-24,one-way,business,106
2014-07-25,one-way,business,99
2014-07-26,one-way,business,87
2014-07-27,one-way,business,114
2014-07-28,one-way,business,72
2014-07-29,one-way,business,83
2014-07-30,one-way,business,79
2014-07-31,one-way,business,98
2014-08-01,one-way,business,79
2014-08-02,one-way,business,93
2014-08-03,one-way,business,84
2014-08-04,one-way,business,63
2014-08-05,one-way,business,52
2014-08-06,one-way,business,82
2014-08-07,one-way,business,80
2014-08-08,one-way,business,82
2014-08-09,one-way,business,89
2014-08-10,one-way,business,96
2014-08-11,one-way,business,73
2014-08-12,one-way,business,75
2014-08-13,one-way,business,84
2014-08-14,one-way,business,84
2014-08-15,one-way,business,90
2014-08-16,one-way,business,82
2014-08-17,one-way,business,113
2014-08-18,one-way,business,77
2014-08-19,one-way,business,54
2014-08-20,one-way,business,67
2014-08-21,one-way,business,101
2014-08-22,one-way,business,99
2014-08-23,one-way,business,76
2014-08-24,one-way,business,87
2014-08-25,one-way,business,63
2014-08-26,one-way,business,74
2014-08-27,one-way,business,85
2014-08-28,one-way,business,71
2014-08-29,one-way,business,81
2014-08-30,one-way,business,92
2014-08-31,one-way,business,92
2014-09-01,one-way,business,70
2014-09-02,one-way,business,66
2014-09-03,one-way,business,70
2014-09-04,one-way,business,76
2014-09-05,one-way,business,76
2014-09-06,one-way,business,79
2014-09-07,one-way,business,91
2014-09-08,one-way,business,66
2014-09-09,one-way,business,71
2014-09-10,one-way,business,66
2014-09-11,one-way,business,52
2014-09-12,one-way,business,72
2014-09-13,one-way,business,82
2014-09-14,one-way,business,78
2014-09-15,one-way,business,52
2014-09-16,one-way,business,80
2014-09-17,one-way,business,74
2014-09-18,one-way,business,71
2014-09-19,one-way,business,106
2014-09-20,one-way,business,89
2014-09-21,one-way,business,75
2014-09-22,one-way,business,52
2014-09-23,one-way,business,76
2014-09-24,one-way,business,85
2014-09-25,one-way,business,65
2014-09-26,one-way,business,91
2014-09-27,one-way,business,82
2014-09-28,one-way,business,74
2014-09-29,one-way,business,51
2014-09-30,one-way,business,80
2014-10-01,one-way,business,76
2014-10-02,one-way,business,74
2014-10-03,one-way,business,77
2014-10-04,one-way,business,72
2014-10-05,one-way,business,81
2014-10-06,one-way,business,50
2014-10-07,one-way,business,55
2014-10-08,one-way,business,65
2014-10-09,one-way,business,70
2014-10-10,one-way,business,82
2014-10-11,one-way,business,71
2014-10-12,one-way,business,73
2014-10-13,one-way,business,49
2014-10-14,one-way,business,59
2014-10-15,one-way,business,80
2014-10-16,one-way,business,70
2014-10-17,one-way,business,77
2014-10-18,one-way,business,82
2014-10-19,one-way,business,105
2014-10-20,one-way,business,55
2014-10-21,one-way,business,70
2014-10-22,one-way,business,63
2014-10-23,one-way,business,62
2014-10-24,one-way,business,87
2014-10-25,one-way,business,74
2014-10-26,one-way,business,81
2014-10-27,one-way,business,56
2014-10-28,one-way,business,67
2014-10-29,one-way,business,68
2014-10-30,one-way,business,61
2014-10-31,one-way,business,87
2014-11-01,one-way,business,81
2014-11-02,one-way,business,98
2014-11-03,one-way,business,47
2014-11-04,one-way,business,80
2014-11-05,one-way,business,83
2014-11-06,one-way,business,81
2014-11-07,one-way,business,97
2014-11-08,one-way,business,87
2014-11-09,one-way,business,90
2014-11-10,one-way,business,48
2014-11-11,one-way,business,73
2014-11-12,one-way,business,65
2014-11-13,one-way,business,84
2014-11-14,one-way,business,81
2014-11-15,one-way,business,78
2014-11-16,one-way,business,84
2014-11-17,one-way,business,65
2014-11-18,one-way,business,78
2014-11-19,one-way,business,72
2014-11-20,one-way,business,74
2014-11-21,one-way,business,66
2014-11-22,one-way,business,87
2014-11-23,one-way,business,81
2014-11-24,one-way,business,66
2014-11-25,one-way,business,68
2014-11-26,one-way,business,63
2014-11-27,one-way,business,58
2014-11-28,one-way,business,86
2014-11-29,one-way,business,87
2014-11-30,one-way,business,69
2014-12-01,one-way,business,39
2014-12-02,one-way,business,46
2014-12-03,one-way,business,58
2014-12-04,one-way,business,38
2014-12-05,one-way,business,65
2014-12-06,one-way,business,61
2014-12-07,one-way,business,73
2014-12-08,one-way,business,46
2014-12-09,one-way,business,57
2014-12-10,one-way,business,50
2014-12-11,one-way,business,54
2014-12-12,one-way,business,70
2014-12-13,one-way,business,84
2014-12-14,one-way,business,56
2014-12-15,one-way,business,38
2014-12-16,one-way,business,47
2014-12-17,one-way,business,52
2014-12-18,one-way,business,56
2014-12-19,one-way,business,63
2014-12-20,one-way,business,54
2014-12-21,one-way,business,65
2014-12-22,one-way,business,34
2014-12-23,one-way,business,46
2014-12-24,one-way,business,64
2014-12-25,one-way,business,54
2014-12-26,one-way,business,51
2014-12-27,one-way,business,66
2014-12-28,one-way,business,63
2014-12-29,one-way,business,48
2014-12-30,one-way,business,49
2014-12-31,one-way,business,52
2015-01-01,one-way,business,35
2015-01-02,one-way,business,55
2015-01-03,one-way,business,63
2015-01-04,one-way,business,62
2015-01-05,one-way,business,42
2015-01-06,one-way,business,38
2015-01-07,one-way,business,49
2015-01-08,one-way,business,49
2015-01-09,one-way,business,51
2015-01-10,one-way,business,70
2015-01-11,one-way,business,63
2015-01-12,one-way,business,41
2015-01-13,one-way,business,43
2015-01-14,one-way,business,48
2015-01-15,one-way,business,52
2015-01-16,one-way,business,49
2015-01-17,one-way,business,43
2015-01-18,one-way,business,50
2015-01-19,one-way,business,40
2015-01-20,one-way,business,61
2015-01-21,one-way,business,36
2015-01-22,one-way,business,62
2015-01-23,one-way,business,41
2015-01-24,one-way,business,62
2015-01-25,one-way,business,66
2015-01-26,one-way,business,53
2015-01-27,one-way,business,43
2015-01-28,one-way,business,52
2015-01-29,one-way,business,51
2015-01-30,one-way,business,52
2015-01-31,one-way,business,50
2015-02-01,one-way,business,54
2015-02-02,one-way,business,46
2015-02-03,one-way,business,59
2015-02-04,one-way,business,50
2015-02-05,one-way,business,55
2015-02-06,one-way,business,57
2015-02-07,one-way,business,69
2015-02-08,one-way,business,71
2015-02-09,one-way,business,45
2015-02-10,one-way,business,39
2015-02-11,one-way,business,42
2015-02-12,one-way,business,60
2015-02-13,one-way,business,52
2015-02-14,one-way,business,58
2015-02-15,one-way,business,70
2015-02-16,one-way,business,41
2015-02-17,one-way,business,44
2015-02-18,one-way,business,49
2015-02-19,one-way,business,49
2015-02-20,one-way,business,60
2015-02-21,one-way,business,68
2015-02-22,one-way,business,68
2015-02-23,one-way,business,47
2015-02-24,one-way,business,44
2015-02-25,one-way,business,41
2015-02-26,one-way,business,61
2015-02-27,one-way,business,62
2015-02-28,one-way,business,58
2015-03-01,one-way,business,87
2015-03-02,one-way,business,52
2015-03-03,one-way,business,65
2015-03-04,one-way,business,71
2015-03-05,one-way,business,55
2015-03-06,one-way,business,62
2015-03-07,one-way,business,69
2015-03-08,one-way,business,80
2015-03-09,one-way,business,69
2015-03-10,one-way,business,53
2015-03-11,one-way,business,64
2015-03-12,one-way,business,70
2015-03-13,one-way,business,62
2015-03-14,one-way,business,83
2015-03-15,one-way,business,79
2015-03-16,one-way,business,40
2015-03-17,one-way,business,58
2015-03-18,one-way,business,61
2015-03-19,one-way,business,72
2015-03-20,one-way,business,79
2015-03-21,one-way,business,58
2015-03-22,one-way,business,78
2015-03-23,one-way,business,45
2015-03-24,one-way,business,65
2015-03-25,one-way,business,78
2015-03-26,one-way,business,75
2015-03-27,one-way,business,75
2015-03-28,one-way,business,60
2015-03-29,one-way,business,108
2015-03-30,one-way,business,48
2015-03-31,one-way,business,51
2015-04-01,one-way,business,79
2015-04-02,one-way,business,80
2015-04-03,one-way,business,90
2015-04-04,one-way,business,94
2015-04-05,one-way,business,100
2015-04-06,one-way,business,63
2015-04-07,one-way,business,68
2015-04-08,one-way,business,77
2015-04-09,one-way,business,69
2015-04-10,one-way,business,82
2015-04-11,one-way,business,97
2015-04-12,one-way,business,95
2015-04-13,one-way,business,71
2015-04-14,one-way,business,57
2015-04-15,one-way,business,76
2015-04-16,one-way,business,89
2015-04-17,one-way,business,102
2015-04-18,one-way,business,68
2015-04-19,one-way,business,93
2015-04-20,one-way,business,54
2015-04-21,one-way,business,81
2015-04-22,one-way,business,64
2015-04-23,one-way,business,83
2015-04-24,one-way,business,84
2015-04-25,one-way,business,100
2015-04-26,one-way,business,102
2015-04-27,one-way,business,59
2015-04-28,one-way,business,76
2015-04-29,one-way,business,83
2015-04-30,one-way,business,97
2015-05-01,one-way,business,105
2015-05-02,one-way,business,97
2015-05-03,one-way,business,112
2015-05-04,one-way,business,57
2015-05-05,one-way,business,81
2015-05-06,one-way,business,89
2015-05-07,one-way,business,83
2015-05-08,one-way,business,84
2015-05-09,one-way,business,76
2015-05-10,one-way,business,102
2015-05-11,one-way,business,71
2015-05-12,one-way,business,69
2015-05-13,one-way,business,70
2015-05-14,one-way,business,99
2015-05-15,one-way,business,86
2015-05-16,one-way,business,104
2015-05-17,one-way,business,99
2015-05-18,one-way,business,70
2015-05-19,one-way,business,71
2015-05-20,one-way,business,81
2015-05-21,one-way,business,80
2015-05-22,one-way,business,109
2015-05-23,one-way,business,90
2015-05-24,one-way,business,99
2015-05-25,one-way,business,61
2015-05-26,one-way,business,68
2015-05-27,one-way,business,81
2015-05-28,one-way,business,92
2015-05-29,one-way,business,94
2015-05-30,one-way,business,97
2015-05-31,one-way,business,119
2015-06-01,one-way,business,73
2015-06-02,one-way,business,81
2015-06-03,one-way,business,76
2015-06-04,one-way,business,84
2015-06-05,one-way,business,109
2015-06-06,one-way,business,111
2015-06-07,one-way,business,108
2015-06-08,one-way,business,77
2015-06-09,one-way,business,70
2015-06-10,one-way,business,83
2015-06-11,one-way,business,100
2015-06-12,one-way,business,87
2015-06-13,one-way,business,94
2015-06-14,one-way,business,112
2015-06-15,one-way,business,78
2015-06-16,one-way,business,93
2015-06-17,one-way,business,80
2015-06-18,one-way,business,91
2015-06-19,one-way,business,114
2015-06-20,one-way,business,101
2015-06-21,one-way,business,104
2015-06-22,one-way,business,78
2015-06-23,one-way,business,96
2015-06-24,one-way,business,94
2015-06-25,one-way,business,90
2015-06-26,one-way,business,82
2015-06-27,one-way,business,121
2015-06-28,one-way,business,103
2015-06-29,one-way,business,71
2015-06-30,one-way,business,95
2015-07-01,one-way,business,86
2015-07-02,one-way,business,100
2015-07-03,one-way,business,107
2015-07-04,one-way,business,106
2015-07-05,one-way,business,112
2015-07-06,one-way,business,77
2015-07-07,one-way,business,76
2015-07-08,one-way,business,87
2015-07-09,one-way,business,90
2015-07-10,one-way,business,97
2015-07-11,one-way,business,106
2015-07-12,one-way,business,95
2015-07-13,one-way,business,69
2015-07-14,one-way,business,76
2015-07-15,one-way,business,91
2015-07-16,one-way,business,93
2015-07-17,one-way,business,94
2015-07-18,one-way,business,88
2015-07-19,one-way,business,119
2015-07-20,one-way,business,85
2015-07-21,one-way,business,93
2015-07-22,one-way,business,74
2015-07-23,one-way,business,90
2015-07-24,one-way,business,81
2015-07-25,one-way,business,121
2015-07-26,one-way,business,114
2015-07-27,one-way,business,67
2015-07-28,one-way,business,79
2015-07-29,one-way,business,104
2015-07-30,one-way,business,106
2015-07-31,one-way,business,100
2015-08-01,one-way,business,100
2015-08-02,one-way,business,103
2015-08-03,one-way,business,72
2015-08-04,one-way,business,71
2015-08-05,one-way,business,83
2015-08-06,one-way,business,92
2015-08-07,one-way,business,111
2015-08-08,one-way,business,90
2015-08-09,one-way,business,117
2015-08-10,one-way,business,73
2015-08-11,one-way,business,84
2015-08-12,one-way,business,78
2015-08-13,one-way,business,80
2015-08-14,one-way,business,95
2015-08-15,one-way,business,88
2015-08-16,one-way,business,118
2015-08-17,one-way,business,69
2015-08-18,one-way,business,98
2015-08-19,one-way,business,68
2015-08-20,one-way,business,76
2015-08-21,one-way,business,114
2015-08-22,one-way,business,94
2015-08-23,one-way,business,81
2015-08-24,one-way,business,85
2015-08-25,one-way,business,75
2015-08-26,one-way,business,89
2015-08-27,one-way,business,87
2015-08-28,one-way,business,90
2015-08-29,one-way,business,96
2015-08-30,one-way,business,82
2015-08-31,one-way,business,69
2015-09-01,one-way,business,80
2015-09-02,one-way,business,70
2015-09-03,one-way,business,75
2015-09-04,one-way,business,102
2015-09-05,one-way,business,100
2015-09-06,one-way,business,99
2015-09-07,one-way,business,77
2015-09-08,one-way,business,75
2015-09-09,one-way,business,58
2015-09-10,one-way,business,81
2015-09-11,one-way,business,80
2015-09-12,one-way,business,82
2015-09-13,one-way,business,101
2015-09-14,one-way,business,65
2015-09-15,one-way,business,78
2015-09-16,one-way,business,75
2015-09-17,one-way,business,74
2015-09-18,one-way,business,84
2015-09-19,one-way,business,75
2015-09-20,one-way,business,105
2015-09-21,one-way,business,54
2015-09-22,one-way,business,68
2015-09-23,one-way,business,66
2015-09-24,one-way,business,88
2015-09-25,one-way,business,84
2015-09-26,one-way,business,80
2015-09-27,one-way,business,100
2015-09-28,one-way,business,65
2015-09-29,one-way,business,68
2015-09-30,one-way,business,74
2015-10-01,one-way,business,64
2015-10-02,one-way,business,80
2015-10-03,one-way,business,73
2015-10-04,one-way,business,91
2015-10-05,one-way,business,55
2015-10-06,one-way,business,73
2015-10-07,one-way,business,70
2015-10-08,one-way,business,82
2015-10-09,one-way,business,87
2015-10-10,one-way,business,92
2015-10-11,one-way,business,88
2015-10-12,one-way,business,55
2015-10-13,one-way,business,78
2015-10-14,one-way,business,64
2015-10-15,one-way,business,62
2015-10-16,one-way,business,81
2015-10-17,one-way,business,77
2015-10-18,one-way,business,84
2015-10-19,one-way,business,56
2015-10-20,one-way,business,63
2015-10-21,one-way,business,80
2015-10-22,one-way,business,70
2015-10-23,one-way,business,95
2015-10-24,one-way,business,76
2015-10-25,one-way,business,66
2015-10-26,one-way,business,64
2015-10-27,one-way,business,92
2015-10-28,one-way,business,76
2015-10-29,one-way,business,75
2015-10-30,one-way,business,88
2015-10-31,one-way,business,92
2015-11-01,one-way,business,108
2015-11-02,one-way,business,65
2015-11-03,one-way,business,81
2015-11-04,one-way,business,75
2015-11-05,one-way,business,74
2015-11-06,one-way,business,79
2015-11-07,one-way,business,108
2015-11-08,one-way,business,93
2015-11-09,one-way,business,61
2015-11-10,one-way,business,73
2015-11-11,one-way,business,72
2015-11-12,one-way,business,70
2015-11-13,one-way,business,82
2015-11-14,one-way,business,97
2015-11-15,one-way,business,102
2015-11-16,one-way,business,68
2015-11-17,one-way,business,79
2015-11-18,one-way,business,69
2015-11-19,one-way,business,82
2015-11-20,one-way,business,67
2015-11-21,one-way,business,108
2015-11-22,one-way,business,109
2015-11-23,one-way,business,56
2015-11-24,one-way,business,73
2015-11-25,one-way,business,86
2015-11-26,one-way,business,74
2015-11-27,one-way,business,89
2015-11-28,one-way,business,107
2015-11-29,one-way,business,112
2015-11-30,one-way,business,63
2015-12-01,one-way,business,53
2015-12-02,one-way,business,61
2015-12-03,one-way,business,54
2015-12-04,one-way,business,55
2015-12-05,one-way,business,69
2015-12-06,one-way,business,66
2015-12-07,one-way,business,43
2015-12-08,one-way,business,56
2015-12-09,one-way,business,61
2015-12-10,one-way,business,60
2015-12-11,one-way,business,55
2015-12-12,one-way,business,73
2015-12-13,one-way,business,71
2015-12-14,one-way,business,65
2015-12-15,one-way,business,61
2015-12-16,one-way,business,50
2015-12-17,one-way,business,60
2015-12-18,one-way,business,52
2015-12-19,one-way,business,69
2015-12-20,one-way,business,64
2015-12-21,one-way,business,52
2015-12-22,one-way,business,60
2015-12-23,one-way,business,54
2015-12-24,one-way,business,61
2015-12-25,one-way,business,65
2015-12-26,one-way,business,66
2015-12-27,one-way,business,70
2015-12-28,one-way,business,46
2015-12-29,one-way,business,48
2015-12-30,one-way,business,56
2015-12-31,one-way,business,53
2016-01-01,one-way,business,61
2016-01-02,one-way,business,52
2016-01-03,one-way,business,61
2016-01-04,one-way,business,44
2016-01-05,one-way,business,58
2016-01-06,one-way,business,43
2016-01-07,one-way,business,62
2016-01-08,one-way,business,49
2016-01-09,one-way,business,60
2016-01-10,one-way,business,63
2016-01-11,one-way,business,54
2016-01-12,one-way,business,56
2016-01-13,one-way,business,54
2016-01-14,one-way,business,49
2016-01-15,one-way,business,52
2016-01-16,one-way,business,63
2016-01-17,one-way,business,65
2016-01-18,one-way,business,51
2016-01-19,one-way,business,42
2016-01-20,one-way,business,54
2016-01-21,one-way,business,49
2016-01-22,one-way,business,56
2016-01-23,one-way,business,66
2016-01-24,one-way,business,58
2016-01-25,one-way,business,48
2016-01-26,one-way,business,53
2016-01-27,one-way,business,57
2016-01-28,one-way,business,48
2016-01-29,one-way,business,57
2016-01-30,one-way,business,64
2016-01-31,one-way,business,76
2016-02-01,one-way,business,45
2016-02-02,one-way,business,65
2016-02-03,one-way,business,72
2016-02-04,one-way,business,59
2016-02-05,one-way,business,77
2016-02-06,one-way,business,76
2016-02-07,one-way,business,70
2016-02-08,one-way,business,55
2016-02-09,one-way,business,57
2016-02-10,one-way,business,60
2016-02-11,one-way,business,65
2016-02-12,one-way,business,62
2016-02-13,one-way,business,63
2016-02-14,one-way,business,72
2016-02-15,one-way,business,50
2016-02-16,one-way,business,74
2016-02-17,one-way,business,58
2016-02-18,one-way,business,71
2016-02-19,one-way,business,64
2016-02-20,one-way,business,81
2016-02-21,one-way,business,65
2016-02-22,one-way,business,43
2016-02-23,one-way,business,49
2016-02-24,one-way,business,55
2016-02-25,one-way,business,55
2016-02-26,one-way,business,78
2016-02-27,one-way,business,69
2016-02-28,one-way,business,56
2016-02-29,one-way,business,42
2016-03-01,one-way,business,77
2016-03-02,one-way,business,79
2016-03-03,one-way,business,85
2016-03-04,one-way,business,68
2016-03-05,one-way,business,89
2016-03-06,one-way,business,106
2016-03-07,one-way,business,49
2016-03-08,one-way,business,86
2016-03-09,one-way,business,61
2016-03-10,one-way,business,73
2016-03-11,one-way,business,75
2016-03-12,one-way,business,89
2016-03-13,one-way,business,87
2016-03-14,one-way,business,58
2016-03-15,one-way,business,59
2016-03-16,one-way,business,61
2016-03-17,one-way,business,72
2016-03-18,one-way,business,86
2016-03-19,one-way,business,96
2016-03-20,one-way,business,78
2016-03-21,one-way,business,72
2016-03-22,one-way,business,66
2016-03-23,one-way,business,56
2016-03-24,one-way,business,73
2016-03-25,one-way,business,82
2016-03-26,one-way,business,92
2016-03-27,one-way,business,71
2016-03-28,one-way,business,52
2016-03-29,one-way,business,69
2016-03-30,one-way,business,59
2016-03-31,one-way,business,68
2016-04-01,one-way,business,92
2016-04-02,one-way,business,106
2016-04-03,one-way,business,88
2016-04-04,one-way,business,76
2016-04-05,one-way,business,75
2016-04-06,one-way,business,76
2016-04-07,one-way,business,88
2016-04-08,one-way,business,85
2016-04-09,one-way,business,104
2016-04-10,one-way,business,98
2016-04-11,one-way,business,62
2016-04-12,one-way,business,81
2016-04-13,one-way,business,73
2016-04-14,one-way,business,83
2016-04-15,one-way,business,87
2016-04-16,one-way,business,117
2016-04-17,one-way,business,105
2016-04-18,one-way,business,77
2016-04-19,one-way,business,79
2016-04-20,one-way,business,61
2016-04-21,one-way,business,74
2016-04-22,one-way,business,99
2016-04-23,one-way,business,105
2016-04-24,one-way,business,114
2016-04-25,one-way,business,68
2016-04-26,one-way,business,82
2016-04-27,one-way,business,90
2016-04-28,one-way,business,75
2016-04-29,one-way,business,86
2016-04-30,one-way,business,86
2016-05-01,one-way,business,87
2016-05-02,one-way,business,72
2016-05-03,one-way,business,90
2016-05-04,one-way,business,86
2016-05-05,one-way,business,98
2016-05-06,one-way,business,100
2016-05-07,one-way,business,100
2016-05-08,one-way,business,107
2016-05-09,one-way,business,76
2016-05-10,one-way,business,108
2016-05-11,one-way,business,71
2016-05-12,one-way,business,89
2016-05-13,one-way,business,111
2016-05-14,one-way,business,104
2016-05-15,one-way,business,103
2016-05-16,one-way,business,73
2016-05-17,one-way,business,76
2016-05-18,one-way,business,84
2016-05-19,one-way,business,82
2016-05-20,one-way,business,99
2016-05-21,one-way,business,93
2016-05-22,one-way,business,110
2016-05-23,one-way,business,69
2016-05-24,one-way,business,89
2016-05-25,one-way,business,62
2016-05-26,one-way,business,89
2016-05-27,one-way,business,100
2016-05-28,one-way,business,93
2016-05-29,one-way,business,139
2016-05-30,one-way,business,78
2016-05-31,one-way,business,91
2016-06-01,one-way,business,105
2016-06-02,one-way,business,83
2016-06-03,one-way,business,104
2016-06-04,one-way,business,109
2016-06-05,one-way,business,124
2016-06-06,one-way,business,59
2016-06-07,one-way,business,95
2016-06-08,one-way,business,83
2016-06-09,one-way,business,85
2016-06-10,one-way,business,106
2016-06-11,one-way,business,96
2016-06-12,one-way,business,131
2016-06-13,one-way,business,68
2016-06-14,one-way,business,91
2016-06-15,one-way,business,97
2016-06-16,one-way,business,95
2016-06-17,one-way,business,115
2016-06-18,one-way,business,108
2016-06-19,one-way,business,124
2016-06-20,one-way,business,71
2016-06-21,one-way,business,86
2016-06-22,one-way,business,100
2016-06-23,one-way,business,106
2016-06-24,one-way,business,120
2016-06-25,one-way,business,98
2016-06-26,one-way,business,123
2016-06-27,one-way,business,71
2016-06-28,one-way,business,85
2016-06-29,one-way,business,79
2016-06-30,one-way,business,92
2016-07-01,one-way,business,108
2016-07-02,one-way,business,106
2016-07-03,one-way,business,138
2016-07-04,one-way,business,72
2016-07-05,one-way,business,92
2016-07-06,one-way,business,88
2016-07-07,one-way,business,102
2016-07-08,one-way,business,106
2016-07-09,one-way,business,91
2016-07-10,one-way,business,134
2016-07-11,one-way,business,80
2016-07-12,one-way,business,104
2016-07-13,one-way,business,106
2016-07-14,one-way,business,106
2016-07-15,one-way,business,105
2016-07-16,one-way,business,111
2016-07-17,one-way,business,113
2016-07-18,one-way,business,77
2016-07-19,one-way,business,86
2016-07-20,one-way,business,102
2016-07-21,one-way,business,86
2016-07-22,one-way,business,127
2016-07-23,one-way,business,107
2016-07-24,one-way,business,115
2016-07-25,one-way,business,89
2016-07-26,one-way,business,92
2016-07-27,one-way,business,74
2016-07-28,one-way,business,103
2016-07-29,one-way,business,109
2016-07-30,one-way,business,105
2016-07-31,one-way,business,119
2016-08-01,one-way,business,69
2016-08-02,one-way,business,93
2016-08-03,one-way,business,91
2016-08-04,one-way,business,118
2016-08-05,one-way,business,87
2016-08-06,one-way,business,136
2016-08-07,one-way,business,118
2016-08-08,one-way,business,80
2016-08-09,one-way,business,92
2016-08-10,one-way,business,81
2016-08-11,one-way,business,81
2016-08-12,one-way,business,111
2016-08-13,one-way,business,97
2016-08-14,one-way,business,116
2016-08-15,one-way,business,86
2016-08-16,one-way,business,87
2016-08-17,one-way,business,72
2016-08-18,one-way,business,93
2016-08-19,one-way,business,109
2016-08-20,one-way,business,97
2016-08-21,one-way,business,110
2016-08-22,one-way,business,72
2016-08-23,one-way,business,94
2016-08-24,one-way,business,85
2016-08-25,one-way,business,97
2016-08-26,one-way,business,79
2016-08-27,one-way,business,100
2016-08-28,one-way,business,125
2016-08-29,one-way,business,82
2016-08-30,one-way,business,82
2016-08-31,one-way,business,81
2016-09-01,one-way,business,97
2016-09-02,one-way,business,96
2016-09-03,one-way,business,116
2016-09-04,one-way,business,115
2016-09-05,one-way,business,79
2016-09-06,one-way,business,86
2016-09-07,one-way,business,74
2016-09-08,one-way,business,87
2016-09-09,one-way,business,90
2016-09-10,one-way,business,93
2016-09-11,one-way,business,106
2016-09-12,one-way,business,69
2016-09-13,one-way,business,66
2016-09-14,one-way,business,88
2016-09-15,one-way,business,83
2016-09-16,one-way,business,84
2016-09-17,one-way,business,89
2016-09-18,one-way,business,104
2016-09-19,one-way,business,89
2016-09-20,one-way,business,79
2016-09-21,one-way,business,84
2016-09-22,one-way,business,74
2016-09-23,one-way,business,101
